FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.TestWithUseParametersRunnerFactoryAnnotation,TestWithUseParametersRunnerFactoryAnnotation,0.18572603866721513,1,1,1,0,0,4,0.0,44,15,1.0,0,2,0,2,2,0.0,2
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.ExceptionThrowingRunnerFactory,ExceptionThrowingRunnerFactory,0.18572603866721513,0,1,0,0,0,1,0.0,30,8,1.0,0,1,0,1,1,0.0,1
org.junit.internal.management.Throwables.java.FakeRuntimeMXBean.java.FakeRuntimeMXBean,FakeRuntimeMXBean,0.1366378719319896,1,1,1,1,0,1,0.0,17,15,0.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.MethodTestWithProtectedClassRule,MethodTestWithProtectedClassRule,0.18572603866721513,0,1,0,0,0,1,0.0,32,6,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithArbitraryObjectWithRuleAnnotation,TestWithArbitraryObjectWithRuleAnnotation,0.18572603866721513,0,1,0,0,0,0,0.0,41,4,1.0,0,1,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.IncludedExcludedSameSuite,IncludedExcludedSameSuite,0.18572603866721513,3,1,3,0,0,0,0.0,25,6,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.SingleArgumentTestWithCollection,SingleArgumentTestWithCollection,0.18572603866721513,0,1,0,0,0,4,0.0,32,14,1.0,0,2,0,2,2,0.0,2
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.IncludedTest,IncludedTest,0.18572603866721513,0,1,0,0,0,1,0.0,12,7,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.ExcludedTest2,ExcludedTest2,0.18572603866721513,0,1,0,0,0,1,0.0,13,9,1.0,0,1,0,1,1,0.0,1
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithMethodRule,TestWithMethodRule,0.18572603866721513,0,1,0,0,0,0,0.0,18,9,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.ExcludedTest1,ExcludedTest1,0.18572603866721513,0,1,0,0,0,1,0.0,13,8,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.extendingwithstubs.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.MethodCall.java.MethodCall,MethodCall,0.04908816673522555,1,1,1,0,1,15,1.0,10,48,1.0,3,9,0,7,8,0.3,9
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithStaticMethodRule,TestWithStaticMethodRule,0.18572603866721513,1,1,1,0,0,0,0.0,24,4,1.0,0,0,0,0,0,0.0,0
org.junit.internal.management.Throwables.java.ReflectiveRuntimeMXBean.java.ReflectiveRuntimeMXBean.Holder,Holder,0.18572603866721513,0,1,0,0,0,0,0.0,6,17,1.0,0,1,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.OneShotIterable,OneShotIterable,0.11740710270122036,0,1,0,0,1,0,1.0,15,15,1.0,0,3,0,1,1,0.0,2
org.junit.internal.management.Throwables.java.ReflectiveRuntimeMXBean.java.ReflectiveRuntimeMXBean,ReflectiveRuntimeMXBean,0.1366378719319896,2,1,2,1,1,0,0.0,23,51,0.0,0,2,0,1,1,0.0,2
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.IgnoredTestCategoriesSuite,IgnoredTestCategoriesSuite,0.18572603866721513,2,1,2,0,0,0,0.0,26,5,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithStaticTestRule,TestWithStaticTestRule,0.18572603866721513,0,1,0,0,0,0,0.0,22,4,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.IgnoredTest,IgnoredTest,0.18572603866721513,0,1,0,0,0,1,0.0,11,9,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.NoTest,NoTest,0.18572603866721513,0,1,0,0,0,0,0.0,6,3,1.0,0,0,0,0,0,0.0,0
junit.framework.TestResult.java.TestResult,TestResult,0.0683189359659948,6,7,6,0,5,219,1.0,10,178,0.0,8,22,0,17,23,0.08571428571428572,21
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.SingleArgumentTestWithIterable,SingleArgumentTestWithIterable,0.11740710270122036,1,1,1,0,1,2,1.0,30,19,1.0,0,3,0,2,2,0.0,3
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithNonStaticTestRule,TestWithNonStaticTestRule,0.18572603866721513,0,1,0,0,0,0,0.0,25,4,1.0,0,0,0,0,0,0.0,0
org.junit.internal.builders.Throwables.java.IgnoredBuilder.java.IgnoredBuilder,IgnoredBuilder,0.18572603866721513,1,1,1,0,0,1,0.0,14,9,1.0,1,1,0,1,1,0.0,2
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.EmptyCategoriesSuite,EmptyCategoriesSuite,0.18572603866721513,0,1,0,0,0,0,0.0,20,6,1.0,0,0,0,0,0,0.0,0
junit.framework.Test.java.Test,Test,0.1366378719319896,1,7,1,0,0,4,0.0,4,16,0.0,0,2,4,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithClassRuleMethodReturnsAnArbitraryObject,TestWithClassRuleMethodReturnsAnArbitraryObject,0.18572603866721513,0,1,0,0,0,1,0.0,47,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.SingleArgumentTestWithArray,SingleArgumentTestWithArray,0.18572603866721513,0,1,0,0,0,4,0.0,27,14,1.0,0,2,0,2,2,0.0,2
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.InheritanceSuite,InheritanceSuite,0.18572603866721513,2,1,2,0,0,0,0.0,16,4,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.Inherited,Inherited,0.18572603866721513,1,1,1,1,0,1,0.0,9,5,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.Ancestor,Ancestor,0.18572603866721513,1,1,1,0,0,0,0.0,8,2,1.0,0,0,1,0,0,0.0,0
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.PotentialAssignmentTest.java.PotentialAssignmentTest,PotentialAssignmentTest,0.18572603866721513,0,1,0,0,0,16,0.0,23,50,1.0,0,4,0,4,4,0.0,4
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithClassRuleIsAnArbitraryObject,TestWithClassRuleIsAnArbitraryObject,0.18572603866721513,0,1,0,0,0,0,0.0,36,4,1.0,0,1,0,0,0,0.0,0
org.junit.internal.builders.Throwables.java.JUnit3Builder.java.JUnit3Builder,JUnit3Builder,0.18572603866721513,0,1,0,0,0,4,0.0,13,13,1.0,0,2,0,2,2,0.0,3
junit.framework.JUnit4TestCaseFacade.java.JUnit4TestCaseFacade,JUnit4TestCaseFacade,0.18572603866721513,2,1,2,1,0,16,0.0,20,25,1.0,0,4,0,4,4,0.0,4
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.RunClassAsCategory,RunClassAsCategory,0.18572603866721513,2,1,2,0,0,0,0.0,18,5,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneMoreTest,OneMoreTest,0.18572603866721513,1,1,1,0,0,1,0.0,11,6,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.ClassAsCategory,ClassAsCategory,0.18572603866721513,0,1,0,0,0,0,0.0,15,2,1.0,0,0,0,0,0,0.0,0
org.junit.internal.builders.Throwables.java.JUnit4Builder.java.JUnit4Builder,JUnit4Builder,0.18572603866721513,0,1,0,0,0,1,0.0,13,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.AdditionTestWithArray,AdditionTestWithArray,0.18572603866721513,0,1,0,0,1,2,0.0,21,22,1.0,0,5,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithClassRuleMethodThatReturnsMethodRule,TestWithClassRuleMethodThatReturnsMethodRule,0.18572603866721513,0,1,0,0,0,1,0.0,44,11,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.TestedOnSupplierTest.java.TestedOnSupplierTest,TestedOnSupplierTest,0.18572603866721513,0,1,0,0,0,9,0.0,20,18,1.0,0,3,0,3,3,0.0,3
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.MultipleIncludesAndExcludeOnMethod,MultipleIncludesAndExcludeOnMethod,0.18572603866721513,3,1,3,0,0,4,0.0,34,13,1.0,0,2,0,2,2,0.0,2
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.PrivateConstructor,PrivateConstructor,0.18572603866721513,0,1,0,0,0,4,0.0,18,15,1.0,0,2,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithClassRuleIsImplementationOfMethodRule,TestWithClassRuleIsImplementationOfMethodRule,0.18572603866721513,0,1,0,0,0,0,0.0,45,9,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.MultiIncludeWithExcludeCategorySuite,MultiIncludeWithExcludeCategorySuite,0.18572603866721513,4,1,4,0,0,0,0.0,36,6,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.ParametersNotIterable,ParametersNotIterable,0.18572603866721513,0,1,0,0,0,4,0.0,21,11,1.0,0,2,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.NonPublicTestWithClassRule,NonPublicTestWithClassRule,0.18572603866721513,0,1,0,0,0,0,0.0,26,4,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.AllIncludedMustMatched,AllIncludedMustMatched,0.18572603866721513,2,1,2,0,0,4,0.0,22,13,1.0,0,2,0,2,2,0.0,2
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.ProtectedParametersTest,ProtectedParametersTest,0.18572603866721513,0,1,0,0,0,4,0.0,23,11,1.0,0,2,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithStaticClassAndTestRule,TestWithStaticClassAndTestRule,0.18572603866721513,0,1,0,0,0,0,0.0,30,5,1.0,0,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllTheoriesTests.java.AllTheoriesTests,AllTheoriesTests,0.18572603866721513,4,1,4,0,0,0,0.0,16,11,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.AllIncludedMustBeMatchedSuite,AllIncludedMustBeMatchedSuite,0.18572603866721513,3,1,3,0,0,0,0.0,29,5,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.MultiC,MultiC,0.18572603866721513,0,1,0,0,0,0,0.0,6,2,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.MultiB,MultiB,0.18572603866721513,0,1,0,0,0,0,0.0,6,2,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.MultiA,MultiA,0.18572603866721513,0,1,0,0,0,0,0.0,6,2,1.0,0,0,0,0,0,0.0,0
org.junit.internal.builders.Throwables.java.AllDefaultPossibilitiesBuilder.java.AllDefaultPossibilitiesBuilder,AllDefaultPossibilitiesBuilder,0.11740710270122036,6,1,6,0,1,34,1.0,30,59,1.0,0,7,0,6,6,0.0,9
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithNonStaticClassRule,TestWithNonStaticClassRule,0.18572603866721513,0,1,0,0,0,0,0.0,26,4,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.RunSlowFromVerySlow,RunSlowFromVerySlow,0.18572603866721513,2,1,2,0,0,0,0.0,19,5,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.IncorrectTest,IncorrectTest,0.18572603866721513,0,1,0,0,0,4,0.0,13,12,1.0,0,2,0,2,2,0.0,2
junit.framework.JUnit4TestAdapter.java.JUnit4TestAdapter,JUnit4TestAdapter,0.11740710270122036,3,2,3,1,2,84,1.0,17,81,0.9090909090909091,1,12,0,10,10,0.07142857142857142,13
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneVerySlowTest,OneVerySlowTest,0.18572603866721513,1,1,1,0,0,1,0.0,15,7,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.VerySlowTests,VerySlowTests,0.18572603866721513,1,1,1,1,0,0,0.0,13,3,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest.TestWithProtectedClassRule,TestWithProtectedClassRule,0.18572603866721513,0,1,0,0,0,0,0.0,26,4,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.ChooseSlowFromBoth,ChooseSlowFromBoth,0.18572603866721513,2,1,2,0,0,0,0.0,18,5,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.EmptyTest,EmptyTest,0.18572603866721513,1,6,0,0,0,4,0.0,9,12,1.0,0,2,0,2,2,0.0,2
org.junit.internal.builders.Throwables.java.IgnoredClassRunner.java.IgnoredClassRunner,IgnoredClassRunner,0.18572603866721513,0,1,0,0,1,2,0.0,18,17,1.0,0,3,0,2,2,0.0,2
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleMemberValidatorTest.java.RuleMemberValidatorTest,RuleMemberValidatorTest,0.0,21,1,21,0,1,0,1.0,23,338,0.8333333333333334,0,24,0,23,23,1.0,23
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneThatIsBothFastAndSlow,OneThatIsBothFastAndSlow,0.18572603866721513,2,1,2,0,0,1,0.0,24,7,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.TheoryTestUtils.java.TheoryTestUtils,TheoryTestUtils,0.18572603866721513,0,1,0,0,0,4,0.0,15,18,1.0,0,2,0,2,2,0.0,2
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.BeforeParamAndAfterParamErrorNumberOfParameters,BeforeParamAndAfterParamErrorNumberOfParameters,0.18572603866721513,0,1,0,0,0,16,0.0,47,22,1.0,0,4,0,4,4,0.0,4
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneFastSuite,OneFastSuite,0.18572603866721513,2,1,2,0,0,0,0.0,12,5,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneFast,OneFast,0.18572603866721513,1,1,1,0,0,1,0.0,7,7,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.OneFastOneSlow,OneFastOneSlow,0.18572603866721513,2,1,2,0,0,4,0.0,14,13,1.0,0,2,0,2,2,0.0,2
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.BeforeParamAndAfterParamError,BeforeParamAndAfterParamError,0.18572603866721513,0,1,0,0,0,16,0.0,29,22,1.0,0,4,0,4,4,0.0,4
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.LoggingTestWatcher.java.LoggingTestWatcher,LoggingTestWatcher,0.11740710270122036,0,1,0,0,1,0,1.0,18,37,1.0,0,7,0,6,6,0.0,6
org.junit.internal.builders.Throwables.java.AnnotatedBuilder.java.AnnotatedBuilder,AnnotatedBuilder,0.0683189359659948,0,1,0,0,1,7,1.0,16,106,0.75,0,4,0,3,3,0.0,6
null,null,0.0683189359659948,1,1,1,0,1,898,1.0,0,null,0.4193548387096774,0,31,1,30,30,0.0,43
org.junit.internal.builders.Throwables.java.SuiteMethodBuilder.java.SuiteMethodBuilder,SuiteMethodBuilder,0.18572603866721513,0,1,0,0,0,4,0.0,18,18,1.0,0,2,0,2,2,0.0,3
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ParameterSignatureTest.java.ParameterSignatureTest,ParameterSignatureTest,0.18572603866721513,0,1,0,0,0,100,0.0,22,71,1.0,0,12,0,10,10,0.0,10
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.MultipleParametersBeforeParamAndAfterParam,MultipleParametersBeforeParamAndAfterParam,0.11740710270122036,1,6,0,0,1,17,0.6666666666666666,42,36,1.0,0,7,0,5,5,0.1,5
org.junit.internal.builders.Throwables.java.NullBuilder.java.NullBuilder,NullBuilder,0.18572603866721513,0,1,0,0,0,1,0.0,11,6,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.TestSuiteWithNoCategories,TestSuiteWithNoCategories,0.18572603866721513,3,1,3,0,0,0,0.0,25,4,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.DisableOnDebugTest.java.DisableOnDebugTest.WithoutDebugArgumentsTest,WithoutDebugArgumentsTest,0.18572603866721513,2,5,1,1,0,0,0.0,25,8,1.0,1,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.IncludeAndExcludeSuite,IncludeAndExcludeSuite,0.18572603866721513,3,1,3,0,0,0,0.0,22,6,1.0,0,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.DisableOnDebugTest.java.DisableOnDebugTest.PostJava5DebugArgumentsTest,PostJava5DebugArgumentsTest,0.18572603866721513,2,5,1,1,0,0,0.0,27,8,1.0,1,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.DisableOnDebugTest.java.DisableOnDebugTest.PreJava5DebugArgumentsReversedTest,PreJava5DebugArgumentsReversedTest,0.18572603866721513,2,5,1,1,0,0,0.0,34,8,1.0,1,0,0,0,0,0.0,0
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.DisableOnDebugTest.java.DisableOnDebugTest.PreJava5DebugArgumentsTest,PreJava5DebugArgumentsTest,0.18572603866721513,2,5,1,1,0,0,0.0,26,8,1.0,1,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AssumingInTheoriesTest.java.AssumingInTheoriesTest.TheoryWithNoUnassumedParameters,TheoryWithNoUnassumedParameters,0.1366378719319896,0,1,0,0,0,1,0.0,31,13,0.5,0,2,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.CategoryTest.java.CategoryTest.SomeAreSlowSuite,SomeAreSlowSuite,0.18572603866721513,2,1,2,0,0,0,0.0,16,5,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.classes.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.ParameterizedTestTest.java.ParameterizedTestTest.MultipleBeforeParamAndAfterParam,MultipleBeforeParamAndAfterParam,0.18572603866721513,1,6,0,0,1,41,0.5,32,44,1.0,0,8,0,7,7,0.047619047619047616,7
org.junit.rules.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.DisableOnDebugTest.java.DisableOnDebugTest.AbstractDisableOnDebugTest,AbstractDisableOnDebugTest,0.18572603866721513,1,1,1,0,0,1,0.0,26,14,1.0,0,1,4,1,1,0.0,1
